tahun,provinsi,kab_kota,sisa_makanan,kayu_ranting,kertas_karton,plastik,logam,kain,karet_kulit,kaca,jenis_lainnya,sampah_harian,sampah_tahunan,anorganik,organik
2020,Bali,Kab. Karangasem,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,24950.0,9106750.0,39.34,54.71
2020,Bali,Kab. Buleleng,2.99,62.57,5.63,10.18,2.82,5.33,4.55,3.33,2.6,34190.0,12479186.0,31.840000000000003,65.56
2020,Bali,Kota Denpasar,70.0,6.0,2.0,15.0,3.2,1.0,1.0,2.27,5.0,66326.0,24208855.0,24.47,76.0
2020,Nusa Tenggara Barat,Kab. Lombok Timur,36.0,23.0,3.5,19.0,7.0,4.0,3.0,4.0,0.5,48344.0,17645472.0,40.5,59.0
2020,Nusa Tenggara Barat,Kab. Lombok Utara,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,7333.0,2676544.0,39.34,54.71
2020,Nusa Tenggara Timur,Kab. Sumba Tengah,44.0,13.0,11.0,15.0,2.0,3.0,2.0,2.0,8.0,2564.0,936028.0,35.0,57.0
2020,Nusa Tenggara Timur,Kota Kupang,27.4,15.2,13.4,19.8,6.5,3.6,2.15,3.3,8.65,21749.0,7938239.0,48.75,42.599999999999994
2020,Kalimantan Barat,Kab. Sambas,40.0,5.6,14.2,25.0,0.3,1.0,0.9,2.0,11.0,27447.0,10018228.0,43.4,45.6
2020,Kalimantan Barat,Kab. Mempawah,10.0,25.0,25.0,20.0,10.0,3.0,2.0,2.0,3.0,7191.0,2624850.0,62.0,35.0
2020,Kalimantan Barat,Kab. Sanggau,56.21,13.61,4.73,7.1,3.2,2.58,1.95,2.96,15.39,23873.0,8713736.0,22.52,69.82
2020,Kalimantan Barat,Kab. Ketapang,28.0,4.0,9.0,42.0,2.0,3.0,2.0,1.0,9.0,25891.0,9450379.0,59.0,32.0
2020,Kalimantan Barat,Kab. Melawi,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,9366.0,3418459.0,39.34,54.71
2020,Kalimantan Barat,Kota Pontianak,83.0,1.5,7.2,6.0,2.0,2.58,0.1,2.27,0.2,38582.0,14082335.0,20.150000000000002,84.5
2020,Kalimantan Barat,Kota Singkawang,51.61,1.49,1.57,39.22,1.9,1.73,1.95,1.32,1.16,11324.0,4133169.0,47.69,53.1
2020,Kalimantan Tengah,Kab. Kotawaringin Barat,50.0,5.0,10.0,12.0,2.0,2.0,2.0,1.0,16.0,12516.0,4568501.0,29.0,55.0
2020,Kalimantan Tengah,Kab. Kotawaringin Timur,45.05,5.0,7.26,20.26,1.82,4.04,1.18,4.33,11.06,25777.0,9408647.0,38.89,50.05
2020,Kalimantan Tengah,Kab. Kapuas,37.5,20.0,13.2,12.0,0.3,1.0,1.95,1.0,15.0,20781.0,7585029.0,29.45,57.5
2020,Kalimantan Tengah,Kab. Barito Utara,30.0,12.0,14.0,20.0,5.0,5.0,2.0,2.0,10.0,5229.0,1908410.0,48.0,42.0
2020,Kalimantan Tengah,Kab. Katingan,56.98,2.06,13.17,14.34,4.02,1.78,3.14,3.28,0.95,4542.0,1657909.0,39.73,59.04
2020,Kalimantan Tengah,Kab. Sukamara,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,2583.0,942664.0,39.34,54.71
2020,Kalimantan Tengah,Kab. Pulang Pisau,23.51,26.74,13.31,25.13,3.19,2.41,0.83,1.79,3.09,6483.0,2366295.0,46.65999999999999,50.25
2020,Kalimantan Tengah,Kab. Barito Timur,32.0,9.0,7.0,37.0,1.0,5.0,6.5,1.2,1.3,4529.0,1653143.0,57.7,41.0
2020,Kalimantan Tengah,Kota Palangkaraya,70.05,1.4,7.14,15.14,0.67,1.3,0.9,1.01,2.39,14403.0,5257077.0,26.160000000000004,71.45
2020,Kalimantan Selatan,Kab. Barito Kuala,59.5,9.5,10.5,12.0,3.1,1.9,0.5,2.0,1.0,9310.0,3398146.0,30.0,69.0
2020,Kalimantan Selatan,Kab. Tapin,50.24,3.58,10.5,33.4,0.48,0.88,0.15,0.12,0.64,7681.0,2803594.0,45.529999999999994,53.82
2020,Kalimantan Selatan,Kab. Hulu Sungai Selatan,55.18,1.48,13.13,25.35,2.9,0.46,0.9,0.4,0.2,9418.0,3437409.0,43.14,56.66
2020,Kalimantan Selatan,Kab. Hulu Sungai Tengah,47.8,7.26,10.45,26.12,5.75,0.24,0.35,1.78,0.25,10915.0,3984063.0,44.690000000000005,55.059999999999995
2020,Kalimantan Selatan,Kab. Hulu Sungai Utara,55.78,8.38,8.72,12.41,0.98,0.84,0.06,6.1,6.73,9666.0,3528075.0,29.11,64.16
2020,Kalimantan Selatan,Kab. Tabalong,35.6,2.1,16.9,23.9,1.2,2.6,1.95,3.1,14.6,9897.0,3612317.0,49.650000000000006,37.7
2020,Kalimantan Selatan,Kab. Balangan,57.43,10.37,10.86,14.48,2.08,1.71,0.76,1.21,1.1,5680.0,2073357.0,31.100000000000005,67.8
2020,Kalimantan Selatan,Kota Banjarmasin,55.89,0.64,9.39,12.77,1.36,14.93,1.63,2.71,0.68,49600.0,18104117.0,42.790000000000006,56.53
2020,Kalimantan Selatan,Kota Banjarbaru,39.58,11.24,14.55,21.36,0.45,2.22,0.64,1.15,8.81,14712.0,5369976.0,40.37,50.82
2020,Kalimantan Timur,Kab. Paser,54.99,0.22,10.2,13.64,1.38,13.56,1.2,3.52,1.29,10857.0,3962893.0,43.50000000000001,55.21
2020,Kalimantan Timur,Kab. Kutai Kartanegara,73.92,0.98,10.43,7.86,2.04,1.57,0.55,1.75,0.9,21155.0,7721590.0,24.2,74.9
2020,Kalimantan Timur,Kab. Penajam Paser Utara,46.13,1.09,20.87,29.83,0.22,0.02,0.67,0.83,0.34,10929.0,3988994.0,52.440000000000005,47.220000000000006
2020,Kalimantan Timur,Kota Balikpapan,42.3,6.36,10.26,7.2,3.87,2.94,0.98,6.56,19.53,48182.0,17586525.0,31.810000000000002,48.66
2020,Kalimantan Timur,Kota Samarinda,53.39,7.0,17.0,19.9,0.65,0.62,0.06,0.92,0.46,62076.0,22657893.0,39.15,60.39
2020,Kalimantan Timur,Kota Bontang,44.12,6.0,27.5,18.0,2.1,0.03,0.25,1.05,0.95,10348.0,3776985.0,48.93,50.12
2020,Kalimantan Utara,Kab. Nunukan,46.4,8.2,23.4,21.3,0.2,0.2,0.1,0.1,0.1,4601.0,1679478.0,45.30000000000001,54.599999999999994
2020,Kalimantan Utara,Kota Tarakan,41.0,12.0,16.0,17.0,1.0,2.0,1.95,2.27,11.0,17513.0,6392405.0,40.220000000000006,53.0
2020,Sulawesi Utara,Kab. Minahasa,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,17178.0,6270043.0,39.34,54.71
2020,Sulawesi Utara,Kab. Kepulauan Sangihe,15.0,35.0,6.0,19.0,5.0,4.0,4.0,7.0,5.0,6963.0,2541532.0,45.0,50.0
2020,Sulawesi Utara,Kab. Minahasa Selatan,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,9459.0,3452360.0,39.34,54.71
2020,Sulawesi Utara,Kab. Minahasa Utara,52.74,0.75,14.75,20.78,0.3,0.55,0.38,1.75,8.0,10385.0,3790452.0,38.51,53.49
2020,Sulawesi Utara,Kab. Minahasa Tenggara,40.0,17.0,10.0,16.0,4.0,3.0,2.0,2.0,6.0,4461.0,1628265.0,37.0,57.0
2020,Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,3591.0,1310660.0,39.34,54.71
2020,Sulawesi Utara,Kab. Bolaang Mongondow Selatan,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,3490.0,1273686.0,39.34,54.71
2020,Sulawesi Utara,Kota Bitung,49.11,1.14,18.02,18.92,0.26,1.48,1.48,1.83,7.76,13508.0,4930435.0,41.98999999999999,50.25
2020,Sulawesi Utara,Kota Tomohon,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,7041.0,2569998.0,39.34,54.71
2020,Sulawesi Utara,Kota Kotamobagu,53.5,5.0,11.8,8.5,5.7,3.6,2.6,2.8,6.5,8645.0,3155374.0,35.0,58.5
2020,Sulawesi Tengah,Kab. Banggai,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,18819.0,6868753.0,39.34,54.71
2020,Sulawesi Tengah,Kab. Donggala,35.0,10.0,20.0,13.0,6.0,3.0,3.0,3.0,7.0,12164.0,4440006.0,48.0,45.0
2020,Sulawesi Tengah,Kab. Parigi Moutong,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,22001.0,8030274.0,39.34,54.71
2020,Sulawesi Tengah,Kota Palu,70.96,0.77,9.44,10.43,1.9,1.06,0.68,0.59,4.15,19808.0,7229884.0,24.099999999999994,71.72999999999999
2020,Sulawesi Selatan,Kab. Kepulauan Selayar,50.0,8.17,15.0,15.0,4.9,2.6,3.5,0.5,0.33,6854.0,2501546.0,41.5,58.17
2020,Sulawesi Selatan,Kab. Bulukumba,5.0,5.0,5.0,10.0,2.0,2.58,1.95,0.5,5.0,17197.0,6276876.0,22.029999999999998,10.0
2020,Sulawesi Selatan,Kab. Bantaeng,30.13,27.5,11.0,14.0,1.24,3.0,2.0,1.13,10.0,8045.0,2936279.0,32.37,57.629999999999995
2020,Sulawesi Selatan,Kab. Bone,73.4,0.5,10.0,8.6,3.1,0.4,1.2,1.1,1.7,38278.0,13971488.0,24.400000000000002,73.9
2020,Sulawesi Selatan,Kab. Maros,70.72,10.04,7.18,8.86,0.98,0.17,0.05,0.03,1.97,15502.0,5658391.0,17.270000000000003,80.75999999999999
2020,Sulawesi Selatan,Kab. Pangkajene Kepulauan,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,14148.0,5164166.0,39.34,54.71
2020,Sulawesi Selatan,Kab. Soppeng,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,9576.0,3495109.0,39.34,54.71
2020,Sulawesi Selatan,Kab. Wajo,42.1,17.1,6.5,19.1,2.3,6.4,2.8,2.2,1.5,15913.0,5808084.0,39.300000000000004,59.2
2020,Sulawesi Selatan,Kab. Sidenreng Rappang,56.0,9.6,6.2,6.6,4.5,3.6,4.2,4.4,4.9,13241.0,4832834.0,29.5,65.6
2020,Sulawesi Selatan,Kab. Enrekang,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,11339.0,4138662.0,39.34,54.71
2020,Sulawesi Selatan,Kab. Luwu,40.0,10.0,25.0,15.0,3.0,1.0,2.0,2.0,2.0,14846.0,5418965.0,48.0,50.0
2020,Sulawesi Selatan,Kab. Luwu Utara,38.0,41.81,4.3,6.97,0.44,0.51,0.18,1.0,6.79,13183.0,4811956.0,13.399999999999999,79.81
2020,Sulawesi Selatan,Kab. Luwu Timur,40.0,10.0,25.0,15.0,3.0,1.0,2.0,2.0,2.0,11987.0,4375226.0,48.0,50.0
2020,Sulawesi Selatan,Kota Makassar,14.29,14.21,2.04,5.26,1.67,0.71,1.95,0.49,7.12,99671.0,36380057.0,12.12,28.5
2020,Sulawesi Selatan,Kota Parepare,52.3,10.8,11.9,13.75,2.55,1.65,1.9,2.8,2.35,7476.0,2728667.0,34.55,63.099999999999994
2020,Sulawesi Selatan,Kota Palopo,20.0,30.0,15.0,20.0,5.0,5.0,1.95,5.0,7.12,10637.0,3882396.0,51.95,50.0
2020,Sulawesi Tenggara,Kab. Kolaka,60.0,5.0,11.0,14.0,5.0,1.0,1.0,2.0,1.0,15718.0,5737012.0,34.0,65.0
2020,Sulawesi Tenggara,Kab. Buton,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,4070.0,1485667.0,39.34,54.71
2020,Sulawesi Tenggara,Kab. Kolaka Utara,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,6052.0,2208834.0,39.34,54.71
2020,Gorontalo,Kab. Gorontalo,64.0,12.0,13.0,1.0,1.0,1.0,1.0,1.0,6.0,14659.0,5350623.0,18.0,76.0
2020,Gorontalo,Kab. Pohuwato,34.13,14.3,10.2,35.89,3.2,2.58,1.95,1.2,4.28,5899.0,2153296.0,55.02000000000001,48.43000000000001
2020,Sulawesi Barat,Kab. Pasangkayu,5.0,6.0,30.0,40.0,9.0,2.58,1.95,2.27,10.0,7140.0,2606217.0,85.8,11.0
2020,Sulawesi Barat,Kab. Mamuju,47.03,1.86,16.45,15.79,3.37,2.75,1.4,5.33,6.02,13200.0,4817880.0,45.08999999999999,48.89
2020,Sulawesi Barat,Kab. Polewali Mandar,58.68,14.35,9.05,9.7,5.55,0.45,0.35,0.27,1.6,17915.0,6539150.0,25.37,73.03
2020,Maluku,Kab. Buru Selatan,20.0,19.0,16.0,23.0,5.0,4.0,2.0,7.0,4.0,3079.0,1123806.0,57.0,39.0
2020,Maluku,Kota Ambon,39.0,9.0,12.3,15.9,7.0,4.3,3.0,5.0,4.5,27056.0,9875356.0,47.5,48.0
2020,Maluku Utara,Kab. Halmahera Utara,49.76,15.82,12.74,13.27,0.92,0.63,0.22,2.26,4.38,13835.0,5049651.0,30.04,65.58
2020,Maluku Utara,Kab. Pulau Morotai,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,2977.0,1086766.0,39.34,54.71
2020,Maluku Utara,Kota Tidore Kepulauan,34.0,25.0,12.0,11.8,2.3,0.8,1.5,5.8,6.8,4590.0,1675321.0,34.2,59.0
2020,Papua,Kab. Biak Numfor,11.93,36.39,24.11,12.54,11.28,0.02,0.14,3.59,0.0,5838.0,2130899.0,51.68000000000001,48.32
2020,Papua,Kab. Keerom,10.0,8.0,10.0,35.0,10.0,5.0,15.0,2.0,5.0,2549.0,930516.0,77.0,18.0
2020,Papua,Kota Jayapura,66.39,10.58,4.79,6.6,4.34,2.05,1.08,0.46,3.71,25327.0,9244231.0,19.32,76.97
2020,Papua Barat,Kab. Manokwari,44.0,14.21,11.0,26.0,3.2,2.58,1.95,2.27,19.0,15667.0,5718295.0,47.00000000000001,58.21
2020,Papua Selatan,Kab. Asmat,20.0,10.0,15.0,40.0,4.0,3.0,3.0,3.0,2.0,4404.0,1607533.0,68.0,30.0
2020,Papua Barat Daya,Kab. Sorong Selatan,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,2172.0,792955.0,39.34,54.71
2020,Papua Barat Daya,Kab. Raja Ampat,0.0,0.0,0.0,0.0,0.0,2.58,1.95,0.0,7.12,3313.0,1209099.0,4.53,0.0
2019,Aceh,Kab. Aceh Selatan,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,9593.0,3501328.0,39.34,54.71
2019,Aceh,Kab. Aceh Tengah,20.0,20.0,10.0,25.0,5.0,10.0,5.0,3.0,2.0,10097.0,3685374.0,58.0,40.0
2019,Aceh,Kab. Simeulue,5.75,14.5,13.25,35.25,18.75,3.5,3.75,2.25,3.0,4396.0,1604414.0,76.75,20.25
2019,Aceh,Kab. Gayo Lues,40.0,14.0,12.0,17.0,3.0,3.0,2.0,2.0,7.0,3764.0,1373860.0,39.0,54.0
2019,Aceh,Kab. Bener Meriah,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,6489.0,2368310.0,39.34,54.71
2019,Aceh,Kota Banda Aceh,35.2,11.5,3.0,6.8,4.5,7.5,9.3,4.5,17.7,23860.0,8708896.0,35.6,46.7
2019,Aceh,Kota Sabang,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,2161.0,788651.0,39.34,54.71
2019,Aceh,Kota Langsa,17.0,20.0,7.0,7.0,12.0,6.0,8.0,5.0,7.0,9458.0,3452261.0,45.0,37.0
2019,Sumatera Utara,Kab. Langkat,22.9,19.9,18.9,14.6,1.0,3.0,2.0,2.0,7.0,41671.0,15209915.0,41.5,42.8
2019,Sumatera Utara,Kab. Deli Serdang,20.5,14.0,13.8,30.2,6.0,5.0,3.0,2.0,5.5,107781.0,39340156.0,60.0,34.5
2019,Sumatera Utara,Kab. Asahan,1.16,61.4,7.18,13.04,2.0,5.48,0.44,1.33,7.97,62048.0,22647372.0,29.47,62.559999999999995
2019,Sumatera Utara,Kab. Dairi,55.53,10.99,12.48,19.26,0.32,0.35,0.2,0.53,0.34,11328.0,4134764.0,33.14000000000001,66.52
2019,Sumatera Utara,Kab. Humbang Hasundutan,12.0,55.0,10.0,13.0,3.0,1.0,0.2,0.8,5.0,5654.0,2063856.0,28.0,67.0
2019,Sumatera Utara,Kab. Samosir,25.0,10.5,20.0,30.0,4.0,2.0,1.0,0.5,7.0,8202.0,2993810.0,57.5,35.5
2019,Sumatera Utara,Kota Medan,48.0,5.0,17.0,14.0,1.0,4.0,2.0,1.0,8.0,170402.0,62196876.0,39.0,53.0
2019,Sumatera Utara,Kota Pematang Siantar,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,22979.0,8387196.0,39.34,54.71
2019,Sumatera Utara,Kota Tebing Tinggi,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,12118.0,4422935.0,39.34,54.71
2019,Sumatera Barat,Kab. Pesisir Selatan,21.5,19.5,21.8,20.0,15.5,0.4,1.3,2.27,7.12,13821.0,5044840.0,61.269999999999996,41.0
2019,Sumatera Barat,Kab. Sijunjung,20.1,18.2,20.4,19.0,20.4,1.2,0.2,0.5,7.12,9434.0,3443506.0,61.7,38.3
2019,Sumatera Barat,Kab. Tanah Datar,69.34,14.21,8.63,6.0,2.24,1.57,1.95,3.33,8.89,12014.0,4384948.0,23.72,83.55000000000001
2019,Sumatera Barat,Kab. Agam,62.63,4.99,6.16,13.47,1.05,0.14,0.35,0.28,10.93,19651.0,7172717.0,21.450000000000006,67.62
2019,Sumatera Barat,Kab. Pasaman,74.83,1.7,10.2,6.8,2.04,0.68,0.68,2.38,0.69,8656.0,3159498.0,22.779999999999998,76.53
2019,Sumatera Barat,Kab. Dharmasraya,40.5,14.21,19.0,28.0,44.0,2.58,1.95,2.27,7.12,9633.0,3516111.0,97.8,54.71
2019,Sumatera Barat,Kota Padang,61.24,8.4,6.1,12.4,0.16,2.9,1.5,2.4,4.9,64048.0,23377432.0,25.459999999999997,69.64
2019,Sumatera Barat,Kota Solok,41.92,12.68,15.47,20.53,0.56,0.66,0.1,1.65,6.43,4971.0,1814306.0,38.97,54.6
2019,Sumatera Barat,Kota Sawahlunto,46.0,10.0,15.0,10.0,3.0,5.0,4.0,5.0,2.0,1851.0,675654.0,42.0,56.0
2019,Sumatera Barat,Kota Padang Panjang,43.15,23.56,14.35,12.67,1.5,0.95,0.8,1.19,1.83,4621.0,1686796.0,31.46,66.71
2019,Sumatera Barat,Kota Bukittinggi,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,11343.0,4140280.0,39.34,54.71
2019,Sumatera Barat,Kota Payakumbuh,48.26,5.15,14.15,26.56,0.22,0.89,0.51,0.78,3.48,9738.0,3554388.0,43.11,53.41
2019,Riau,Kab. Kampar,20.0,10.0,10.0,35.0,10.0,5.0,5.0,5.0,7.12,34498.0,12591712.0,70.0,30.0
2019,Riau,Kab. Pelalawan,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,14814.0,5407227.0,39.34,54.71
2019,Riau,Kab. Rokan Hilir,8.0,33.0,19.0,24.0,3.0,3.0,2.0,2.0,6.0,50079.0,18278674.0,53.0,41.0
2019,Riau,Kab. Siak,39.0,15.0,10.0,26.0,1.0,2.0,2.0,3.0,2.0,18617.0,6795044.0,44.0,54.0
2019,Riau,Kota Pekanbaru,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,103651.0,37832491.0,39.34,54.71
2019,Jambi,Kab. Merangin,28.0,13.0,19.0,15.0,4.0,4.0,3.0,2.0,12.0,19216.0,7014004.0,47.0,41.0
2019,Jambi,Kab. Sarolangun,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,12076.0,4407857.0,39.34,54.71
2019,Jambi,Kab. Batanghari,36.0,15.0,18.8,14.0,3.2,3.0,2.0,2.0,6.0,12085.0,4411054.0,43.0,51.0
2019,Jambi,Kab. Muaro Jambi,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,8002.0,2920876.0,39.34,54.71
2019,Jambi,Kab. Bungo,63.13,13.25,1.42,4.48,5.88,3.83,5.73,1.38,0.9,14937.0,5451990.0,22.720000000000002,76.38
2019,Jambi,Kota Jambi,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,42345.0,15455783.0,39.34,54.71
2019,Jambi,Kota Sungai Penuh,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,100.0,5047.0,1842046.0,39.34,54.71
2019,Sumatera Selatan,Kab. Ogan Komering Ulu,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,14676.0,5356579.0,39.34,54.71
2019,Sumatera Selatan,Kab. Muara Enim,61.02,8.07,7.38,17.18,1.14,1.33,0.36,0.31,3.21,44006.0,16062289.0,27.7,69.09
2019,Sumatera Selatan,Kab. Lahat,5.0,80.0,1.6,6.0,1.8,2.58,1.95,0.4,5.1,30335.0,11072195.0,14.33,85.0
2019,Sumatera Selatan,Kab. Musi Rawas,43.52,17.41,10.44,22.24,1.55,0.97,2.9,0.58,0.39,28362.0,10352221.0,38.67999999999999,60.93000000000001
2019,Sumatera Selatan,Kab. Musi Banyuasin,58.3,4.8,9.1,21.2,1.1,3.0,0.8,0.8,0.9,25545.0,9323998.0,35.99999999999999,63.099999999999994
2019,Sumatera Selatan,Kab. Empat Lawang,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,17515.0,6392840.0,39.34,54.71
2019,Sumatera Selatan,Kota Palembang,51.2,6.7,17.2,18.0,0.6,2.8,0.5,1.2,1.9,116403.0,42486916.0,40.300000000000004,57.900000000000006
2019,Sumatera Selatan,Kota Prabumulih,56.71,7.8,5.3,24.75,0.63,1.22,0.33,0.76,2.5,9342.0,3409721.0,32.989999999999995,64.51
2019,Bengkulu,Kab. Bengkulu Selatan,40.0,20.0,19.5,8.0,1.5,2.0,1.0,5.0,3.0,6336.0,2312771.0,37.0,60.0
2019,Bengkulu,Kab. Bengkulu Utara,31.6,37.5,7.4,6.3,5.1,0.8,2.9,2.5,5.9,17920.0,6540829.0,24.999999999999996,69.1
2019,Bengkulu,Kab. Lebong,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,4292.0,1566522.0,39.34,54.71
2019,Bengkulu,Kab. Kepahiang,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,5498.0,2006887.0,39.34,54.71
2019,Bengkulu,Kab. Bengkulu Tengah,15.0,50.0,15.0,17.2,2.0,0.5,0.1,0.2,7.12,5725.0,2089771.0,35.00000000000001,65.0
2019,Lampung,Kab. Lampung Barat,20.0,15.0,10.0,35.0,2.0,0.5,0.5,0.2,16.8,12128.0,4426632.0,48.2,35.0
2019,Lampung,Kab. Way Kanan,0.6,0.17,0.05,0.09,0.05,0.02,0.02,0.01,0.0,18055.0,6590221.0,0.24,0.77
2019,Lampung,Kab. Pringsewu,50.0,15.0,5.0,20.0,1.0,0.25,0.25,0.25,8.25,15889.0,5799397.0,26.75,65.0
2019,Lampung,Kota Bandar Lampung,30.0,5.0,5.0,30.0,5.0,2.0,10.0,6.0,7.0,68348.0,24946838.0,58.0,35.0
2019,Lampung,Kota Metro,56.47,6.24,9.4,24.07,0.56,1.25,0.27,0.88,0.86,10251.0,3741659.0,36.43000000000001,62.71
2019,Kepulauan Bangka Belitung,Kab. Bangka,26.17,30.86,11.5,18.82,0.62,3.79,0.42,0.66,7.16,12750.0,4653838.0,35.81,57.03
2019,Kepulauan Bangka Belitung,Kab. Bangka Selatan,19.99,37.46,10.04,17.42,12.67,0.78,0.65,0.54,0.45,8569.0,3127597.0,42.1,57.45
2019,Kepulauan Bangka Belitung,Kab. Bangka Tengah,40.0,14.0,10.0,15.0,2.0,12.0,4.0,1.0,2.0,7864.0,2870462.0,44.0,54.0
2019,Kepulauan Bangka Belitung,Kota Pangkal Pinang,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,14515.0,5297844.0,39.34,54.71
2019,Kepulauan Riau,Kab. Bintan,37.5,5.6,23.6,14.1,0.6,5.2,4.5,2.5,6.4,5130.0,1872468.0,50.50000000000001,43.1
2019,Kepulauan Riau,Kab. Karimun,25.0,18.0,20.0,23.5,4.5,3.0,1.4,4.0,0.6,17536.0,6400556.0,56.4,43.0
2019,Kepulauan Riau,Kab. Natuna,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,3040.0,1109686.0,39.34,54.71
2019,Kepulauan Riau,Kab. Lingga,40.8,10.3,17.1,12.8,1.6,9.5,4.8,1.6,1.5,2728.0,995848.0,47.4,51.099999999999994
2019,Kepulauan Riau,Kab. Kepulauan Anambas,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,1273.0,464598.0,39.34,54.71
2019,Kepulauan Riau,Kota Batam,49.0,9.0,10.0,19.0,1.0,2.0,0.0,1.0,9.0,133239.0,48632191.0,33.0,58.0
2019,Kepulauan Riau,Kota Tanjung Pinang,18.0,37.0,9.0,26.0,3.0,1.0,2.0,1.0,3.0,14353.0,5238765.0,42.0,55.0
2019,DKI Jakarta,Kab. Adm. Kep. Seribu,23.02,2.97,0.18,0.9,0.08,2.58,1.95,0.65,72.2,1701.0,621012.0,6.340000000000001,25.99
2019,DKI Jakarta,Kota Adm. Jakarta Utara,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,132756.0,48456102.0,39.34,54.71
2019,DKI Jakarta,Kota Adm. Jakarta Selatan,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,190463.0,69519004.0,39.34,54.71
2019,DKI Jakarta,Kota Adm. Jakarta Timur,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,225366.0,82258519.0,39.34,54.71
2019,Jawa Barat,Kab. Sukabumi,45.08,6.8,7.1,26.27,1.21,1.27,0.11,2.62,6.6,102058.0,37251024.0,38.58,51.879999999999995
2019,Jawa Barat,Kab. Ciamis,26.4,0.4,33.0,5.0,10.7,6.4,1.7,16.1,0.3,56732.0,20707195.0,72.9,26.799999999999997
2019,Jawa Barat,Kab. Sumedang,62.27,1.97,9.25,12.57,1.77,0.91,1.25,1.09,8.92,43791.0,15983788.0,26.84,64.24000000000001
2019,Jawa Barat,Kab. Subang,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,103915.0,37928879.0,39.34,54.71
2019,Jawa Barat,Kab. Bekasi,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,181494.0,66245128.0,39.34,54.71
2019,Jawa Barat,Kab. Pangandaran,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,16991.0,6201876.0,39.34,54.71
2019,Jawa Barat,Kota Bogor,20.0,33.3,19.7,10.0,1.5,3.5,1.0,1.0,10.0,65810.0,24020533.0,36.7,53.3
2019,Jawa Barat,Kota Sukabumi,51.0,12.0,7.0,6.0,6.0,4.0,4.0,3.0,7.0,17796.0,6495611.0,30.0,63.0
2019,Jawa Barat,Kota Depok,62.95,0.57,6.1,21.36,0.14,0.57,0.5,0.57,7.24,151630.0,55344964.0,29.240000000000002,63.52
2019,Jawa Barat,Kota Cimahi,40.5,50.6,8.6,15.6,3.1,5.3,1.95,3.0,13.8,27134.0,9903908.0,37.550000000000004,91.1
2019,Jawa Barat,Kota Tasikmalaya,48.7,14.21,5.8,5.4,0.2,1.9,1.95,6.3,31.6,29195.0,10656083.0,21.549999999999997,62.910000000000004
